chunk_id,edition_id,work_id,deep_id,title,author,year,genre_deep,play_type_deep,tcp,n_nodes_in_chunk,len_B_words
699_00038,699,301,577,The Widow's Tears,"Chapman, George",1612,comedy,Boys Professional;Professional,A18426,62,482
699_00039,699,301,577,The Widow's Tears,"Chapman, George",1612,comedy,Boys Professional;Professional,A18426,26,480
699_00040,699,301,577,The Widow's Tears,"Chapman, George",1612,comedy,Boys Professional;Professional,A18426,29,458
699_00041,699,301,577,The Widow's Tears,"Chapman, George",1612,comedy,Boys Professional;Professional,A18426,19,487
699_00042,699,301,577,The Widow's Tears,"Chapman, George",1612,comedy,Boys Professional;Professional,A18426,29,425
700_00000,700,302,578,Troia Nova Triumphans (London Triumphing),"Dekker, Thomas",1612,civic play; pageant,Occasional;Nonprofessional,A20090,57,466
700_00001,700,302,578,Troia Nova Triumphans (London Triumphing),"Dekker, Thomas",1612,civic play; pageant,Occasional;Nonprofessional,A20090,59,473
700_00002,700,302,578,Troia Nova Triumphans (London Triumphing),"Dekker, Thomas",1612,civic play; pageant,Occasional;Nonprofessional,A20090,57,452
700_00003,700,302,578,Troia Nova Triumphans (London Triumphing),"Dekker, Thomas",1612,civic play; pageant,Occasional;Nonprofessional,A20090,78,451
700_00004,700,302,578,Troia Nova Triumphans (London Triumphing),"Dekker, Thomas",1612,civic play; pageant,Occasional;Nonprofessional,A20090,54,447
701_00000,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,70,470
701_00001,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,70,481
701_00002,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,77,476
701_00003,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,73,476
701_00004,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,74,464
701_00005,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,81,484
701_00006,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,81,487
701_00007,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,72,474
701_00008,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,74,480
701_00009,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,61,457
701_00010,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,71,481
701_00011,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,78,481
701_00012,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,62,461
701_00013,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,82,493
701_00014,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,83,504
701_00015,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,79,494
701_00016,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,78,490
701_00017,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,75,497
701_00018,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,76,511
701_00019,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,94,508
701_00020,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,79,512
701_00021,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,71,509
701_00022,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,69,504
701_00023,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,67,496
701_00024,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,69,495
701_00025,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,77,499
701_00026,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,78,511
701_00027,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,69,491
701_00028,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,66,492
701_00029,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,76,496
701_00030,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,71,521
701_00031,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,83,513
701_00032,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,80,514
701_00033,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,70,511
701_00034,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,94,512
701_00035,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,77,509
701_00036,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,78,507
701_00037,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,77,492
701_00038,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,91,497
701_00039,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,80,500
701_00040,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,74,494
701_00041,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,71,511
701_00042,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,82,503
701_00043,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,80,491
701_00044,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,83,494
701_00045,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,80,495
701_00046,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,88,496
701_00047,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,76,495
701_00048,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,78,494
701_00049,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,80,502
701_00050,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,85,508
701_00051,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,71,482
701_00052,701,303,579,The Alchemist,"Jonson, Ben",1612,comedy,Adult Professional;Professional,A04636,62,475
702_00000,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,75,504
702_00001,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,73,502
702_00002,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,81,499
702_00003,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,79,496
702_00004,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,80,496
702_00005,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,85,508
702_00006,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,82,506
702_00007,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,76,505
702_00008,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,73,493
702_00009,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,67,510
702_00010,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,80,502
702_00011,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,77,534
702_00012,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,75,488
702_00013,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,84,490
702_00014,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,80,480
702_00015,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,71,484
702_00016,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,77,485
702_00017,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,71,484
702_00018,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,78,486
702_00019,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,84,478
702_00020,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,66,454
702_00021,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,70,488
702_00022,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,68,500
702_00023,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,71,514
702_00024,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,79,508
702_00025,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,70,497
702_00026,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,68,493
702_00027,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,74,473
702_00028,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,86,485
702_00029,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,80,491
702_00030,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,77,511
702_00031,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,82,501
702_00032,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,66,490
702_00033,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,81,487
702_00034,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,86,490
702_00035,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,83,495
702_00036,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,76,492
702_00037,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,79,492
702_00038,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,87,489
702_00039,702,303,5074.15,The Alchemist,"Jonson, Ben",1616,comedy,Adult Professional;Professional,A04632,64,484
704_00000,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,51,522
704_00001,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,14,477
704_00002,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,21,472
704_00003,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,16,486
704_00004,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,19,490
704_00005,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,30,493
704_00006,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,25,459
704_00007,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,13,477
704_00008,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,5,471
704_00009,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,14,462
704_00010,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,6,435
704_00011,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,5,584
704_00012,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,41,510
704_00013,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,48,518
704_00014,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,21,511
704_00015,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,30,502
704_00016,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,17,505
704_00017,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,11,467
704_00018,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,4,504
704_00019,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,32,503
704_00020,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,10,494
704_00021,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,35,481
704_00022,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,20,504
704_00023,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,15,498
704_00024,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,29,482
704_00025,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,34,450
704_00026,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,17,497
704_00027,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,35,473
704_00028,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,28,472
704_00029,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,17,499
704_00030,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,35,435
704_00031,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,11,469
704_00032,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,5,499
704_00033,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,38,489
704_00034,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,38,482
704_00035,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,34,497
704_00036,704,304,5074.13,"Epicene, or The Silent Woman","Jonson, Ben",1616,comedy,Boys Professional;Professional,A04632,25,498
